,,,,,,30,15,30,15,10,,,,,,,
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h14m04s039.png,9/16,12:11,Otra,No,,No,No,Correcta,Correcto,No,30,0,30,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h14m11s723.png,9/16,12:12,Queso,No,,No,No,Correcta,Correcto,No,30,0,30,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h14m25s200.png,9/16,12:14,Pepperoni,Sí,,No,Sí,Mala,Correcto,No,30,15,5,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h14m47s711.png,9/16,12:18,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,15,5,15,10,45,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h15m00s550.png,9/16,12:19,3 Meat Treat,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h15m06s689.png,9/16,12:20,Pepperoni,No,,No,Sí,Deficiente,Correcto,No,30,15,0,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h15m16s539.png,9/16,12:21,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,15,5,15,10,45,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h15m44s315.png,9/16,12:25,Otra,No,,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h16m05s314.png,9/16,12:29,Pepperoni,No,,No,Sí,Mala,Correcto,Sí,30,15,5,15,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h16m32s767.png,9/16,12:33,Otra,No,Sí,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h17m01s397.png,9/16,12:56,Pepperoni,No,,No,Sí,Media,Correcto,No,30,15,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h17m08s006.png,09/16,12:58,Pepperoni,No,,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h17m48s728.png,9/16,13:08,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-16-21h17m56s532.png,9/16,13:11,Pepperoni,No,,No,Sí,Mala,Alto,No,30,15,5,5,10,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h17m50s128.png,9/16,12:29,Pepperoni,No,,No,Sí,Mala,Correcto,Sí,30,15,5,15,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h18m37s636.png,9/16,12:56,Pepperoni,No,,No,No,Deficiente,Correcto,No,30,0,0,15,10,55,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h18m40s256.png,9/16,12:57,Pepperoni,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h18m54s342.png,9/16,12:58,Pepperoni,No,,No,No,Media,Alto,No,30,0,15,5,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h19m20s815.png,9/16,13:07,Pepperoni,No,,No,Sí,Media,Correcto,No,30,15,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h19m30s961.png,9/16,13:08,Otra,No,,No,No,Correcta,Correcto,No,30,0,30,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h19m47s366.png,9/16,13:15,Pepperoni,Sí,,No,Sí,Aceptable,Correcto,No,30,15,20,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h20m18s215.png,9/16,13:25,Pepperoni,Sí,,No,Sí,Mala,Correcto,No,30,15,5,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h20m22s106.png,9/16,13:26,Pepperoni,No,,No,Sí,Deficiente,Correcto,No,30,15,0,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h20m36s014.png,9/16,13:30,Pepperoni,No,,Sí,Sí,Deficiente,Correcto,No,0,15,0,15,10,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h20m47s955.png,9/16,13:31,Pepperoni,Sí,,No,Sí,Media,Alto,No,30,15,15,5,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h21m17s564.png,9/16,13:42,Extra Extra,No,,No,No,Correcta,Correcto,No,30,0,30,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h21m28s732.png,9/16,13:42,Extra Extra,No,,No,Sí,Correcta,Correcto,No,30,15,30,15,10,100,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h21m46s910.png,9/16,13:45,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,15,5,15,10,45,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h22m13s754.png,9/16,14:10,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h22m30s580.png,9/16,14:10,Pepperoni,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h22m38s317.png,9/16,14:11,Pepperoni,No,,No,Sí,Media,Correcto,No,30,15,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h22m52s200.png,9/16,14:15,Otra,No,,No,No,Correcta,Correcto,No,30,0,30,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h22m55s862.png,9/16,14:16,3 Meat Treat,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h23m07s611.png,9/16,14:18,Pepperoni,Sí,,No,Sí,Media,Correcto,Sí,30,15,15,15,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h23m19s044.png,9/16,14:26,Extra Extra,No,,No,Sí,Correcta,Correcto,No,30,15,30,15,10,100,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h23m39s921.png,9/16,14:36,Pepperoni,No,,No,Sí,Media,Correcto,No,30,15,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h23m45s949.png,9/16,14:37,Pepperoni,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h24m14s270.png,9/16,14:59,Pepperoni,No,,Sí,No,Media,Correcto,No,0,0,15,15,10,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h24m26s179.png,09/16,18:02,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h24m43s110.png,09/16,18:20,Queso,Sí,,No,Sí,Correcta,Correcto,No,30,15,30,15,10,100,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h24m56s135.png,09/16,18:24,Pepperoni,Sí,Sí,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h25m12s966.png,09/16,18:33,Pepperoni,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h25m27s357.png,09/16,18:40,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h25m31s765.png,09/16,18:41,Pepperoni,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h25m42s500.png,9/16,18:47,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h25m52s758.png,09/16,19:08,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h26m05s628.png,09/16,19:15,Queso,Sí,,No,Sí,Correcta,Alto,No,30,15,30,5,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h26m24s854.png,09/16,19:25,3 Meat Treat,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h26m28s292.png,09/16,19:25,3 Meat Treat,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h26m32s599.png,09/16,19:25,Pepperoni,Sí,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h26m42s978.png,09/16,19:25,3 Meat Treat,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h26m45s519.png,09/16,19:31,Pepperoni,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h27m20s126.png,9/16,19:35,Pepperoni,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h27m31s316.png,09/16,19:39,Queso,Sí,,No,Sí,Correcta,Correcto,No,30,15,30,15,10,100,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h27m43s963.png,09/16,19:43,Pepperoni,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h27m55s641.png,9/16,19:46,LTO,No,,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h28m06s469.png,9/16,19:49,Otra,Sí,,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h28m14s686.png,9/16,19:54,Pepperoni,No,,No,No,Deficiente,Correcto,No,30,0,0,15,10,55,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h28m44s489.png,09/16,20:25,Pepperoni,Sí,,No,Sí,Deficiente,Correcto,No,30,15,0,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h29m07s074.png,09/16,20:37,Extra Extra,No,,No,No,Correcta,Correcto,No,30,0,30,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h29m20s237.png,09/16,20:40,Extra Extra,No,,No,No,Correcta,Alto,No,30,0,30,5,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h29m28s298.png,09/16,20:43,Pepperoni,No,Sí,Sí,Sí,Deficiente,Correcto,No,0,15,0,15,10,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h29m50s612.png,09/16,20:47,3 Meat Treat,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-09h29m56s568.png,09/16,20:49,Pepperoni,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h27m22s986.png,9/17,12:23,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,30,0,20,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h27m40s805.png,09/17,12:16,Otra,No,,No,No,Correcta,Correcto,No,30,0,30,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h27m49s026.png,09/17,12:19,Extra Extra,No,,No,Sí,Aceptable,Correcto,No,30,15,20,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h27m54s153.png,09/17,12:24,Pepperoni,Sí,,No,Sí,Mala,Correcto,No,30,15,5,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h28m07s407.png,09/17,12:28,Extra Extra,No,,No,No,Aceptable,Alto,No,30,0,20,5,10,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h28m20s210.png,09/17,12:55,Pepperoni,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h28m47s333.png,09/17,13:10,Pepperoni,No,,No,No,Deficiente,Correcto,No,30,0,0,15,10,55,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h28m52s451.png,09/17,13:11,Otra,No,N/A,No,Sí,Media,Correcto,No,30,15,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h29m31s998.png,09/17,13:30,Pepperoni,No,,No,No,Mala,Correcto,Sí,30,0,5,15,0,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h29m37s849.png,09/17,13:32,Pepperoni,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h29m55s388.png,09/17,13:46,Pepperoni,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h30m06s380.png,9/17,13:51,Pepperoni,No,,No,No,Mala,Correcto,No,30,0,5,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h30m16s757.png,09/17,14:10,3 Meat Treat,Sí,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h30m21s672.png,09/17,14:16,Pepperoni,No,,No,Sí,Mala,Correcto,No,30,15,5,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h30m25s428.png,09/17,14:17,Pepperoni,No,,No,Sí,Mala,Correcto,No,30,15,5,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h30m27s516.png,09/17,14:18,Pepperoni,No,,Sí,No,Media,Correcto,No,0,0,15,15,10,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h30m35s247.png,09/17,14:26,3 Meat Treat,No,,No,No,Media,Correcto,No,30,0,15,15,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h30m44s825.png,09/17,14:32,Pepperoni,Sí,,No,Sí,Deficiente,Alto,No,30,15,0,5,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-17/vlcsnap-2025-09-17-21h30m57s167.png,09/17,14:40,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,5,15,10,30,Fail
