,,,,,,30,15,30,15,10,,,,,,,
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h14m31s622.png,10/27,13:21,Pepperoni,Sí,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h14m44s653.png,10/27,13:28,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h14m47s912.png,10/27,13:29,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,5,10,20,5,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h14m50s841.png,10/27,13:30,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,5,10,20,5,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h14m53s503.png,10/27,13:31,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,5,10,20,5,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h15m01s162.png,10/27,13:32,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,10,20,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h15m14s053.png,10/27,13:40,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h15m27s925.png,10/27,13:46,Pepperoni,No,,No,Sí,Mala,Correcto,Sí,35,5,10,20,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h15m31s479.png,10/27,13:48,Pepperoni,No,,No,Sí,Mala,Correcto,Sí,35,5,10,20,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h15m35s433.png,10/27,13:50,Pepperoni,No,,No,Sí,Mala,Correcto,Sí,35,5,10,20,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h15m42s461.png,10/27,14:07,3 Meat Treat,No,,No,No,Media,Correcto,No,35,0,20,20,5,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h15m57s932.png,10/27,14:18,3 Meat Treat,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h16m02s686.png,10/27,14:21,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h16m11s020.png,10/27,14:37,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h16m26s627.png,10/27,14:32,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h16m31s433.png,10/27,14:34,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h16m41s045.png,10/27,14:37,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h16m44s646.png,10/27,14:38,Pepperoni,No,,No,Sí,Mala,Correcto,No,35,5,10,20,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h17m17s208.png,10/27,18:20,Pepperoni,Sí,,Sí,Sí,Media,Correcto,No,0,5,20,20,5,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h17m20s416.png,10/27,18:21,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,5,10,20,5,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h17m28s583.png,10/27,18:23,Pepperoni,Sí,,No,Sí,Mala,Correcto,Sí,35,5,10,20,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h17m31s922.png,10/27,18:25,Pepperoni,No,,No,No,Mala,Correcto,No,35,0,10,20,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h19m13s197.png,10/27,19:22,Queso,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h19m18s381.png,10/27,19:22,Queso,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h19m37s177.png,10/27,19:31,Pepperoni,Sí,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h19m40s884.png,10/27,19:33,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h19m43s886.png,10/27,19:34,Pepperoni,Sí,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h20m16s136.png,10/27,20:02,Pepperoni,No,,Sí,No,Media,Correcto,No,0,0,20,20,5,45,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-28-05h20m22s812.png,10/27,20:06,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h14m39s524.png,10/27,20:07,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h14m43s219.png,10/28,12:08,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h14m49s719.png,10/28,12:08,Pepperoni,No,,Sí,Sí,Media,Correcto,No,0,5,20,20,5,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h14m52s583.png,10/28,12:10,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h15m58s646.png,10/28,12:25,3 Meat Treat,No,,No,No,Media,Correcto,No,35,0,20,20,5,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h16m06s189.png,10/28,12:27,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h16m08s994.png,10/28,12:30,Pepperoni,No,,Sí,No,Aceptable,Correcto,No,0,0,25,20,5,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h16m23s091.png,10/28,12:53,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h16m28s129.png,10/28,12:55,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h16m46s711.png,10/28,13:04,3 Meat Treat,No,,No,No,Media,Bajo,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m03s180.png,10/28,13:14,Pepperoni,No,,No,Sí,Media,Bajo,No,35,5,20,10,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m07s570.png,10/28,13:16,Pepperoni,No,,No,Sí,Media,Bajo,No,35,5,20,10,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m10s915.png,10/28,13:17,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m16s100.png,10/28,13:18,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m30s018.png,10/28,13:23,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,10,20,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m34s253.png,10/28,13:25,Pepperoni,No,,No,Sí,Mala,Correcto,No,35,5,10,20,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m41s012.png,10/28,13:25,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m44s981.png,10/28,13:30,Otra,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h17m57s131.png,10/28,13:35,Queso,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h18m08s013.png,10/28,13:42,Pepperoni,No,,Sí,Sí,Media,Correcto,No,0,5,20,20,5,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h18m18s255.png,10/28,13:50,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h20m15s942.png,10/28,14:10,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h20m22s976.png,10/28,14:10,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h20m26s760.png,10/28,14:12,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h20m38s030.png,10/28,14:26,Otra,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h20m43s466.png,10/28,14:29,Otra,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h20m49s147.png,10/28,14:36,Pepperoni,Sí,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h20m54s133.png,10/28,14:37,3 Meat Treat,No,,No,No,Media,Correcto,No,35,0,20,20,5,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h21m25s397.png,10/28,18:04,Pepperoni,No,,Sí,Sí,Media,Correcto,No,0,5,20,20,5,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h21m28s966.png,10/28,18:11,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h21m38s495.png,10/28,18:13,Pepperoni,Sí,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h21m41s623.png,10/28,18:16,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h21m42s823.png,10/28,18:17,Pepperoni,No,,No,Sí,Mala,Correcto,No,35,5,10,20,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-07h22m50s118.png,10/28,19:36,Pepperoni,No,,No,Sí,Mala,Correcto,Sí,35,5,10,20,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h34m53s030.png,10/29,12:19,Pepperoni,No,,Sí,Sí,Media,Correcto,No,0,5,20,20,5,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h34m56s301.png,10/29,12:20,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h35m03s697.png,10/29,12:21,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h35m07s090.png,10/29,12:22,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h35m37s286.png,10/29,12:55,Otra,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h35m53s864.png,10/29,13:01,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h36m04s372.png,10/29,13:03,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h36m08s980.png,10/29,13:05,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h36m34s933.png,10/29,13:09,Queso,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h36m51s927.png,10/29,13:16,3 Meat Treat,No,,No,Sí,Media,Correcto,Sí,35,5,20,20,0,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h37m20s155.png,10/29,13:34,Pepperoni,Sí,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h37m29s053.png,10/29,13:41,Pepperoni,Sí,,Sí,Sí,Aceptable,Correcto,No,0,5,25,20,5,55,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h37m33s583.png,10/29,13:42,Pepperoni,Sí,,Sí,No,Aceptable,Correcto,No,0,0,25,20,5,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h37m40s521.png,10/29,13:51,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,10,20,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h37m46s417.png,10/29,14:09,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h37m48s125.png,10/29,14:09,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h37m55s063.png,10/29,14:14,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h38m08s244.png,10/29,14:21,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h39m53s322.png,10/29,18:39,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h40m10s563.png,10/29,18:48,Pepperoni,No,,No,Sí,Mala,Correcto,No,35,5,10,20,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h40m19s903.png,10/29,19:07,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,20,5,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h40m38s969.png,10/29,19:25,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,5,10,20,5,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h41m30s016.png,10/29,20:04,Pepperoni,No,,Sí,Sí,Deficiente,Correcto,No,0,5,0,20,5,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h41m41s204.png,10/29,20:24,3 Meat Treat,No,,Sí,Sí,Media,Correcto,No,0,5,20,20,5,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h41m46s999.png,10/29,20:26,3 Meat Treat,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h41m50s562.png,10/29,20:28,Pepperoni,No,,No,Sí,Mala,Correcto,No,35,5,10,20,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h41m55s274.png,10/29,20:30,Pepperoni,No,,Sí,No,Media,Correcto,No,0,0,20,20,5,45,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h42m14s087.png,10/29,20:38,Pepperoni,No,,No,Sí,Media,Correcto,Sí,35,5,20,20,0,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h42m36s725.png,10/29,20:46,Pepperoni,No,,Sí,Sí,Mala,Correcto,No,0,5,10,20,5,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h42m43s997.png,10/29,20:50,Pepperoni,No,,No,Sí,Mala,Correcto,Sí,35,5,10,20,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-29/vlcsnap-2025-10-29-21h42m52s817.png,10/29,20:51,Pepperoni,No,,No,Sí,Mala,Correcto,No,35,5,10,20,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-30/vlcsnap-2025-10-30-21h30m43s884.png,10/30,12:07,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-30/vlcsnap-2025-10-30-21h30m47s137.png,10/30,12:08,Pepperoni,No,,No,Sí,Aceptable,Correcto,No,35,5,25,20,5,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-30/vlcsnap-2025-10-30-21h30m49s362.png,10/30,12:09,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-30/vlcsnap-2025-10-30-21h30m55s173.png,10/30,12:10,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-mirasierra/quality/2025-10-30/vlcsnap-2025-10-30-21h31m00s946.png,10/30,12:10,Pepperoni,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
