,,,,,,30,15,30,15,10,,,,,,,
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h32m27s337.png,11/3,18:12,Pepperoni,Sí,,No,Sí,Media,Alto,Sí,35,5,20,10,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h32m44s168.png,11/3,18:20,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h32m45s847.png,11/3,18:22,Pepperoni,No,,No,No,Media,Alto,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h32m57s598.png,11/3,18:27,Otra,No,,No,No,Media,Bajo,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h33m05s824.png,11/3,18:28,Otra,No,,No,No,Media,Bajo,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h33m30s656.png,11/3,18:53,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h33m40s679.png,11/3,18:56,Pepperoni,No,,Sí,No,Mala,Alto,Sí,0,0,10,10,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h33m46s872.png,11/3,19:00,Pepperoni,No,,Sí,No,Mala,Alto,Sí,0,0,10,10,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h33m51s036.png,11/3,19:02,3 Meat Treat,Sí,,No,Sí,Aceptable,Alto,No,35,5,25,10,5,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h33m59s695.png,11/03,19:03,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h34m08s672.png,11/3,19:05,3 Meat Treat,No,,Sí,No,Media,Correcto,Sí,0,0,20,20,0,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h34m15s937.png,11/3,19:10,Pepperoni,No,,Sí,No,Mala,Alto,Sí,0,0,10,10,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h34m33s282.png,11/3,19:17,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h34m35s033.png,11/3,19:19,LTO,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h34m45s473.png,11/3,19:22,Pepperoni,No,,Sí,No,Media,Correcto,Sí,0,0,20,20,0,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h34m47s354.png,11/3,19:23,LTO,No,,Sí,No,Media,Correcto,Sí,0,0,20,20,0,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h35m06s594.png,11/3,19:33,Otra,Sí,,No,Sí,Aceptable,Correcto,Sí,35,5,25,20,0,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h35m24s215.png,11/3,19:39,Pepperoni,No,,No,No,Media,Alto,Sí,35,0,20,10,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h35m44s868.png,11/3,19:45,Pepperoni,No,,No,Sí,Mala,Alto,Sí,35,5,10,10,0,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h35m50s941.png,11/3,19:51,Pepperoni,No,,No,No,Media,Alto,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h36m00s380.png,11/3,20:09,Pepperoni,Sí,,No,Sí,Mala,Correcto,Sí,35,5,10,20,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h36m10s077.png,11/3,20:15,Pepperoni,No,,Sí,No,Mala,Alto,Sí,0,0,10,10,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h36m22s931.png,11/3,20:17,Pepperoni,No,,Sí,No,Mala,Alto,No,0,0,10,10,5,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h36m29s476.png,11/3,20:20,Pepperoni,No,,Sí,No,Media,Correcto,Sí,0,0,20,20,0,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h36m46s139.png,11/3,20:30,Pepperoni,No,,Sí,No,Media,Alto,No,0,0,20,10,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h36m49s175.png,11/3,20:34,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h36m53s735.png,11/3,20:37,Otra,No,,Sí,No,Media,Bajo,No,0,0,20,10,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h37m19s764.png,11/3,20:47,Pepperoni,No,,Sí,No,Mala,Alto,No,0,0,10,10,5,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h37m29s766.png,11/3,20:48,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h37m35s000.png,11/03,20:51,3 Meat Treat,Sí,,Sí,No,Mala,Alto,Sí,0,0,10,10,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h37m39s953.png,11/03,20:57,Pepperoni,Sí,,No,Sí,Media,Alto,No,35,5,20,10,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-03/vlcsnap-2025-11-03-23h37m54s420.png,11/03,21:01,LTO,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h09m05s734.png,11/4,12:13,Pepperoni,No,,No,No,Media,Correcto,Sí,35,0,20,20,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h09m29s367.png,11/4,12:22,Queso,No,,Sí,No,Media,Alto,No,0,0,20,10,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h09m54s794.png,11/4,12:40,Otra,No,,No,No,Aceptable,Bajo,No,35,0,25,10,5,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h10m12s556.png,11/4,12:41,Otra,No,,No,No,Media,Bajo,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h10m30s515.png,11/4,12:43,Pepperoni,No,,No,No,Mala,Alto,Sí,35,0,10,10,0,55,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h10m34s069.png,11/4,12:44,Pepperoni,No,,No,No,Media,Alto,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h10m38s806.png,11/4,12:47,Pepperoni,No,,No,No,Media,Correcto,Sí,35,0,20,20,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h11m05s320.png,11/04,12:55,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h11m49s365.png,11/04,13:18,3 Meat Treat,No,,Sí,No,Media,Bajo,No,0,0,20,10,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h12m19s403.png,11/04,13:36,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h12m38s966.png,11/04,13:53,Pepperoni,No,,No,No,Media,Correcto,Sí,35,0,20,20,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h12m42s736.png,11/4,13:55,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h13m06s173.png,11/04,14:06,Pepperoni,No,,No,No,Media,Bajo,Sí,35,0,20,10,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h13m08s525.png,11/04,14:07,Pepperoni,No,,No,No,Media,Alto,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h13m30s928.png,11/04,14:15,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h13m33s266.png,11/4,14:16,Pepperoni,No,,No,No,Media,Alto,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h13m44s682.png,11/04,14:23,Pepperoni,No,,No,No,Media,Correcto,Sí,35,0,20,20,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h13m53s707.png,11/04,14:30,Pepperoni,No,,No,No,Media,Correcto,No,35,0,20,20,5,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h14m16s380.png,11/4,14:37,Pepperoni,No,,No,No,Media,Correcto,Sí,35,0,20,20,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h14m25s137.png,11/04,14:42,Pepperoni,Sí,,No,Sí,Media,Correcto,Sí,35,5,20,20,0,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h14m27s364.png,11/04,14:43,Pepperoni,No,,Sí,Sí,Mala,Correcto,Sí,0,5,10,20,0,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h14m29s759.png,11/04,14:45,Pepperoni,Sí,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h14m49s353.png,11/04,15:09,LTO,No,,No,No,Mala,Correcto,No,35,0,10,20,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h16m19s987.png,11/04,18:08,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h16m38s489.png,11/04,18:12,3 Meat Treat,No,,No,No,Media,Correcto,No,35,0,20,20,5,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h16m49s268.png,11/04,18:17,Pepperoni,Sí,,No,Sí,Mala,Correcto,Sí,35,5,10,20,0,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h16m57s031.png,11/04,18:24,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h17m00s561.png,11/04,18:27,Pepperoni,No,,Sí,No,Media,Correcto,Sí,0,0,20,20,0,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h17m10s812.png,11/04,18:31,Pepperoni,No,,Sí,No,Mala,Bajo,Sí,0,0,10,10,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h17m14s446.png,11/04,18:35,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h17m27s873.png,11/04,18:59,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h17m30s065.png,11/04,19:01,Pepperoni,No,,No,No,Media,Alto,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h18m05s168.png,11/04,19:04,Pepperoni,No,,Sí,No,Mala,Alto,Sí,0,0,10,10,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h18m17s872.png,11/04,19:10,Pepperoni,No,,Sí,Sí,Mala,Correcto,Sí,0,5,10,20,0,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h18m45s180.png,11/04,19:12,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h18m47s356.png,11/04,19:13,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h18m51s213.png,11/04,19:15,Pepperoni,No,,No,No,Mala,Alto,No,35,0,10,10,5,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h18m54s154.png,11/04,19:17,Pepperoni,No,,No,No,Media,Correcto,Sí,35,0,20,20,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h18m56s869.png,11/04,19:18,Otra,No,,No,Sí,Media,Correcto,No,35,5,20,20,5,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h19m04s219.png,11/4,19:20,Pepperoni,No,,No,No,Media,Alto,Sí,35,0,20,10,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h19m07s303.png,11/4,19:22,Otra,No,,No,No,Media,Correcto,No,35,0,20,20,5,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h19m22s317.png,11/04,19:27,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h19m29s162.png,11/04,19:31,LTO,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h19m34s352.png,11/04,19:32,LTO,No,,Sí,No,Media,Alto,No,0,0,20,10,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h19m55s160.png,11/4,19:35,Pepperoni,No,,Sí,No,Mala,Alto,No,0,0,10,10,5,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m00s958.png,11/04,19:42,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,10,20,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m10s462.png,11/04,19:45,3 Meat Treat,No,,Sí,No,Media,Alto,No,0,0,20,10,5,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m15s545.png,11/04,19:46,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m21s197.png,11/04,19:49,Pepperoni,No,,Sí,No,Mala,Alto,Sí,0,0,10,10,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m23s522.png,11/04,19:50,Pepperoni,No,,Sí,No,Mala,Correcto,Sí,0,0,10,20,0,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m31s859.png,11/04,20:08,3 Meat Treat,No,,No,No,Media,Correcto,No,35,0,20,20,5,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m35s682.png,11/04,20:11,3 Meat Treat,No,,No,No,Media,Alto,No,35,0,20,10,5,70,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m40s862.png,11/04,20:17,Pepperoni,No,,Sí,Sí,Mala,Alto,Sí,0,5,10,10,0,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cardenas/quality/2025-11-05/vlcsnap-2025-11-05-08h20m47s231.png,11/04,20:18,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,10,20,0,65,Fail
