,,,,,,30,15,30,15,10,,,,,,,
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h23m00s851.png,9/29,13:37,Otra,No,,No,No,Aceptable,Bajo,No,35,0,20,5,10,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h23m39s799.png,9/29,13:42,3 Meat Treat,No,,No,Sí,Correcta,Correcto,No,35,10,30,15,10,100,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h24m03s253.png,9/29,13:46,Otra,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h24m25s419.png,9/29,13:51,Pepperoni,No,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h25m15s926.png,9/29,14:11,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h26m17s742.png,9/29,14:20,Extra Extra,No,,Sí,No,Media,Correcto,No,0,0,15,15,10,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h26m31s977.png,9/29,14:25,3 Meat Treat,Sí,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h26m49s583.png,9/29,14:28,Pepperoni,No,,No,Sí,Aceptable,Alto,No,35,10,20,5,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h27m52s305.png,9/29,14:47,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h28m01s668.png,9/29,14:48,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h28m13s742.png,9/29,14:51,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-18h28m22s134.png,9/29,14:56,3 Meat Treat,No,,No,Sí,Aceptable,Correcto,No,35,10,20,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h14m53s622.png,9/29,18:02,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h15m17s369.png,9/29,18:07,Pepperoni,No,,Sí,Sí,Deficiente,Correcto,No,0,10,0,15,10,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h15m31s587.png,9/29,18:10,Otra,No,,No,Sí,Correcta,Bajo,No,35,10,30,5,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h17m52s688.png,9/29,18:27,Pepperoni,Sí,,No,Sí,Correcta,Correcto,No,35,10,30,15,10,100,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h18m04s997.png,9/29,18:29,Pepperoni,No,,No,Sí,Media,Correcto,Sí,35,10,15,15,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h18m22s617.png,9/29,18:33,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,5,15,10,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h19m33s104.png,9/29,18:40,Pepperoni,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h20m10s131.png,9/29,18:41,Pepperoni,No,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h21m03s320.png,9/29,19:12,Pepperoni,No,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h24m31s760.png,9/29,19:42,Pepperoni,No,,Sí,No,Media,Alto,Sí,0,0,15,5,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h26m03s896.png,9/29,19:52,Queso,No,,No,No,Correcta,Bajo,No,35,0,30,5,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h26m35s614.png,9/29,19:59,Pepperoni,No,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h27m53s045.png,9/29,20:22,Pepperoni,No,,No,Sí,Aceptable,Alto,No,35,10,20,5,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h28m00s128.png,9/29,20:23,Pepperoni,Sí,,No,Sí,Mala,Correcto,No,35,10,5,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h28m05s316.png,9/29,20:24,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,5,15,10,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h28m23s813.png,9/29,20:25,3 Meat Treat,No,,No,Sí,Aceptable,Correcto,No,35,10,20,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h28m31s169.png,9/29,20:27,Otra,Sí,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h28m40s064.png,9/29,20:28,3 Meat Treat,Sí,,No,Sí,Aceptable,Correcto,No,35,10,20,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h28m45s883.png,9/29,20:30,LTO,No,,No,Sí,Aceptable,Correcto,No,35,10,20,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h29m10s331.png,9/29,20:34,LTO,No,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h29m14s145.png,9/29,20:34,LTO,No,,No,Sí,Aceptable,Correcto,No,35,10,20,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h29m18s290.png,9/29,20:35,Pepperoni,No,,No,Sí,Aceptable,Correcto,Sí,35,10,20,15,0,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-29-23h29m30s687.png,9/29,20:36,3 Meat Treat,Sí,,No,No,Correcta,Correcto,No,35,0,30,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h05m30s328.png,9/30,12:11,Pepperoni,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h05m35s302.png,9/30,12:12,Pepperoni,No,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h06m10s608.png,9/30,12:19,Pepperoni,No,,No,No,Mala,Bajo,No,35,0,5,5,10,55,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h06m22s683.png,9/30,12:20,Otra,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h06m28s112.png,9/30,12:20,Pepperoni,Sí,,Sí,No,Deficiente,Correcto,No,0,0,0,15,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h06m39s253.png,9/30,12:23,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h07m30s021.png,9/30,12:29,3 Meat Treat,No,,No,Sí,Aceptable,Alto,No,35,10,20,5,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h08m02s340.png,9/30,12:34,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h08m15s912.png,9/30,12:35,Queso,No,,No,No,Correcta,Correcto,No,35,0,30,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h08m20s108.png,9/30,12:36,Pepperoni,Sí,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h09m23s403.png,9/30,13:20,LTO,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h09m34s628.png,9/30,13:22,Pepperoni,No,,Sí,Sí,Deficiente,Alto,No,0,10,0,5,10,25,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h09m42s684.png,09/30,13:22,Pepperoni,No,,Sí,No,Deficiente,Alto,No,0,0,0,5,10,15,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h09m49s304.png,09/30,13:29,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,5,15,10,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h09m53s612.png,09/30,13:31,Pepperoni,No,,No,Sí,Media,Correcto,Sí,35,10,15,15,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h10m07s848.png,09/30,13:31,Pepperoni,No,,No,Sí,Aceptable,Correcto,Sí,35,10,20,15,0,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h10m10s837.png,09/30,13:33,Otra,No,,No,Sí,Aceptable,Bajo,No,35,10,20,5,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h10m23s573.png,09/30,13:33,Pepperoni,No,,No,No,Deficiente,Correcto,Sí,35,0,0,15,0,50,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h10m27s743.png,9/30,13:35,Pepperoni,No,,No,No,Aceptable,Correcto,Sí,35,0,20,15,0,70,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h10m53s354.png,09/30,13:46,LTO,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m00s274.png,09/30,13:49,Pepperoni,No,,No,Sí,Media,Correcto,Sí,35,10,15,15,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m05s962.png,09/30,13:51,Pepperoni,No,,No,Sí,Aceptable,Correcto,Sí,35,10,20,15,0,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m13s622.png,09/30,14:06,Pepperoni,No,,No,No,Mala,Correcto,No,35,0,5,15,10,65,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m20s259.png,09/30,14:09,3 Meat Treat,No,,No,No,Correcta,Correcto,No,35,0,30,15,10,90,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m27s902.png,09/30,14:11,Pepperoni,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m31s212.png,09/30,14:10,Pepperoni,No,,No,No,Deficiente,Correcto,No,35,0,0,15,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m40s577.png,9/30,14:12,Pepperoni,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m46s903.png,09/30,14:13,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h11m51s025.png,09/30,14:15,Queso,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h12m48s398.png,9/30,14:52,Pepperoni,No,,Sí,No,Aceptable,Bajo,No,0,0,20,5,10,35,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h12m50s717.png,09/30,14:54,Otra,No,,No,No,Media,Insuficiente,No,35,0,15,0,10,60,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h36m51s182.png,09/30,18:11,LTO,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h36m53s800.png,09/30,18:13,LTO,No,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h37m20s981.png,09/30,18:29,Pepperoni,No,,No,No,Mala,Correcto,Sí,35,0,5,15,0,55,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h37m40s795.png,09/30,18:40,Pepperoni,Sí,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h37m51s247.png,09/30,18:45,3 Meat Treat,Sí,,No,Sí,Mala,Correcto,No,35,10,5,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h37m56s307.png,9/30,18:47,Pepperoni,Sí,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h38m07s998.png,09/30,19:12,Pepperoni,No,,No,Sí,Media,Correcto,Sí,35,10,15,15,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h38m21s534.png,09/30,19:15,Pepperoni,No,,Sí,No,Aceptable,Correcto,No,0,0,20,15,10,45,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h38m34s328.png,09/30,19:17,Pepperoni,Sí,,No,Sí,Media,Correcto,Sí,35,10,15,15,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h38m36s886.png,09/30,19:20,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h38m48s440.png,09/30,19:29,Pepperoni,Sí,,No,Sí,Media,Correcto,Sí,35,10,15,15,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h38m50s935.png,09/30,19:32,Queso,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h38m56s682.png,09/30,19:35,Pepperoni,Sí,,No,Sí,Aceptable,Correcto,Sí,35,10,20,15,0,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h39m26s309.png,09/30,19:44,Pepperoni,No,,Sí,No,Media,Alto,Sí,0,0,15,5,0,20,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h39m43s985.png,9/30,19:55,Pepperoni,No,,No,Sí,Media,Correcto,Sí,35,10,15,15,0,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h39m56s232.png,09/30,19:58,Pepperoni,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h39m58s348.png,09/30,20:00,Otra,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h40m11s960.png,09/30,20:25,Pepperoni,Sí,,Sí,Sí,Mala,Correcto,No,0,10,5,15,10,40,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h40m24s539.png,09/30,20:35,Pepperoni,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h40m29s612.png,09/30,20:40,Pepperoni,No,,No,Sí,Mala,Correcto,No,35,10,5,15,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h40m39s996.png,09/30,20:50,Pepperoni,No,,Sí,No,Mala,Correcto,No,0,0,5,15,10,30,Fail
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h40m43s781.png,09/30,20:51,Pepperoni,No,,No,Sí,Media,Correcto,No,35,10,15,15,10,85,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-09-30/vlcsnap-2025-09-30-21h40m46s039.png,09/30,20:55,3 Meat Treat,No,,No,Sí,Media,Bajo,No,35,10,15,5,10,75,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-10-02/vlcsnap-2025-10-01-22h24m16s299.png,10/01,12:09,3 Meat Treat,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-10-02/vlcsnap-2025-10-01-22h24m33s202.png,10/01,12:13,LTO,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-10-02/vlcsnap-2025-10-01-22h24m56s562.png,10/01,12:18,Pepperoni,Sí,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-10-02/vlcsnap-2025-10-01-22h28m26s971.png,10/01,12:34,Otra,Sí,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-10-02/vlcsnap-2025-10-01-22h29m12s530.png,10/01,12:35,Pepperoni,No,,No,Sí,Aceptable,Alto,No,35,10,20,5,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-10-02/vlcsnap-2025-10-01-22h32m15s126.png,10/01,12:53,Pepperoni,No,,No,No,Aceptable,Correcto,No,35,0,20,15,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-10-02/vlcsnap-2025-10-01-22h33m36s835.png,10/01,12:53,Extra Extra,No,,No,Sí,Aceptable,Alto,No,35,10,20,5,10,80,Pass
https://gritsee-ensemble.s3.us-east-1.amazonaws.com/pcsapi-cumbres/quality/2025-10-02/vlcsnap-2025-10-01-22h34m25s952.png,10/01,13:00,Pepperoni,No,,No,No,Mala,Correcto,No,35,0,5,15,10,65,Fail
